outcome,classification,icc,term,Value,Std.Error,t-value,p-value
bucket_communication_and_creative_n_posts,aug,0.0,Intercept,25.887307156751483,74.8212255912944,0.3459888147002436,0.729351120798355
bucket_communication_and_creative_n_posts,aug,0.0,TIME,18.841528067954627,0.6204402427358512,30.367998028097443,1.4539362532499186e-202
bucket_communication_and_creative_n_posts,aug,0.0,TRANS,-285.829643695217,31.558697951463227,-9.057079735508049,1.3398965113925852e-19
bucket_communication_and_creative_n_posts,aug,0.0,RECOV,-16.085562484529767,1.7322219384915554,-9.286086342110016,1.6006587411743804e-20
bucket_communication_and_creative_n_posts,aug,0.0,Group Var,1.166333906295946,0.22320155737234937,5.225473872255488,1.7370964992406062e-07
bucket_communication_and_creative_n_posts,auto,0.577,Intercept,97.49473118214888,134.50298268546373,0.7248518154436847,0.46854294391221674
bucket_communication_and_creative_n_posts,auto,0.577,TIME,7.48282305632883,0.9265083121668609,8.076369049327212,6.672374282249166e-16
bucket_communication_and_creative_n_posts,auto,0.577,TRANS,-165.24487643199166,49.30645019956329,-3.351384570642955,0.0008040855269222741
bucket_communication_and_creative_n_posts,auto,0.577,RECOV,-4.74067064908369,2.4412321530772494,-1.9419171761718468,0.05214712771037324
bucket_communication_and_creative_n_posts,auto,0.577,Group Var,1.7013644581651794,1.2219751566085981,1.3923069130857388,0.16382947900339218
bucket_communication_and_creative_n_posts,both,0.0,Intercept,1.4506565811346552e-14,3049659081.549623,4.75678278241361e-24,1.0
bucket_communication_and_creative_n_posts,both,0.0,TIME,19.35526937309711,1.3075204558223619,14.803033701620873,1.4002210292707603e-49
bucket_communication_and_creative_n_posts,both,0.0,TRANS,-222.10165909438524,61.794528700017445,-3.594196181551629,0.00032539459609986284
bucket_communication_and_creative_n_posts,both,0.0,RECOV,-7.159218021940447,3.4242794416153264,-2.090722484542105,0.036552948226469935
bucket_communication_and_creative_n_posts,both,0.0,Group Var,0.0,,,
bucket_data_and_analytics_n_posts,aug,0.531,Intercept,21.92523501511903,25.672531304797552,0.8540347951984677,0.3930857104086719
bucket_data_and_analytics_n_posts,aug,0.531,TIME,5.390747891408156,0.20393645886975964,26.433468156132204,5.6527183911275916e-154
bucket_data_and_analytics_n_posts,aug,0.531,TRANS,-89.52548500196272,10.370967736976265,-8.632317376012256,6.012128732118935e-18
bucket_data_and_analytics_n_posts,aug,0.531,RECOV,-4.414022967992602,0.5694072600219601,-7.7519611671659545,9.048406448947057e-15
bucket_data_and_analytics_n_posts,aug,0.531,Group Var,1.2778086572060137,0.24432168364649784,5.230025588129292,1.694865789161393e-07
bucket_data_and_analytics_n_posts,auto,0.582,Intercept,45.047709910870566,55.276419472634316,0.8149534709492594,0.41509894417272375
bucket_data_and_analytics_n_posts,auto,0.582,TIME,1.6916609050792584,0.40016222501598236,4.227437772297708,2.363675149093026e-05
bucket_data_and_analytics_n_posts,auto,0.582,TRANS,-60.35080087963809,21.30060084615023,-2.83329100974847,0.004607142275916081
bucket_data_and_analytics_n_posts,auto,0.582,RECOV,-0.848734115914006,1.0544408941045373,-0.8049138843716569,0.4208693756514431
bucket_data_and_analytics_n_posts,auto,0.582,Group Var,1.5333834777170796,1.1028275537466086,1.3904109237276074,0.164404131231776
bucket_data_and_analytics_n_posts,both,0.0,Intercept,1.091779572738806e-14,2724081194.7968893,4.0078819046368785e-24,1.0
bucket_data_and_analytics_n_posts,both,0.0,TIME,13.007488116907592,1.16793116550854,11.137204401291815,8.267386543822429e-29
bucket_data_and_analytics_n_posts,both,0.0,TRANS,-167.30915904555593,55.197420128521074,-3.0311046903278287,0.0024366074832833677
bucket_data_and_analytics_n_posts,both,0.0,RECOV,-2.4378540773162527,3.058707541793184,-0.7970209783074087,0.4254388477942569
bucket_data_and_analytics_n_posts,both,0.0,Group Var,0.0,,,
bucket_development_and_infrastructure_n_posts,aug,0.0,Intercept,5.827349143223633e-15,650020062.6122923,8.964875822147331e-24,1.0
bucket_development_and_infrastructure_n_posts,aug,0.0,TIME,8.245490270993002,0.3278408479587209,25.150893558057195,1.381742114218017e-139
bucket_development_and_infrastructure_n_posts,aug,0.0,TRANS,-119.81011235352605,16.627381506955498,-7.20559110906354,5.779258582986651e-13
bucket_development_and_infrastructure_n_posts,aug,0.0,RECOV,-7.978603327786107,0.9156212351733144,-8.71386881528132,2.9367620394225804e-18
bucket_development_and_infrastructure_n_posts,aug,0.0,Group Var,0.0,,,
bucket_development_and_infrastructure_n_posts,auto,0.646,Intercept,36.15088946013283,72.48105892712952,0.49876326305439256,0.6179461709243155
bucket_development_and_infrastructure_n_posts,auto,0.646,TIME,3.183866747881129,0.4614673627399435,6.899440794636161,5.2207641060582805e-12
bucket_development_and_infrastructure_n_posts,auto,0.646,TRANS,-42.656543092683684,24.555932901110616,-1.737117594532701,0.08236641633942064
bucket_development_and_infrastructure_n_posts,auto,0.646,RECOV,-3.7390635348349943,1.2160485333083322,-3.0747650545349945,0.0021066843638945835
bucket_development_and_infrastructure_n_posts,auto,0.646,Group Var,2.003745796949808,1.436373600421304,1.39500321947026,0.16301486871869408
bucket_development_and_infrastructure_n_posts,both,0.0,Intercept,6.536765187542523e-15,874446689.0400289,7.475315841973866e-24,1.0
bucket_development_and_infrastructure_n_posts,both,0.0,TIME,6.214599568224321,0.37491303220194716,16.576109749305335,1.0373015886504178e-61
bucket_development_and_infrastructure_n_posts,both,0.0,TRANS,-100.26391016264164,17.718708740080547,-5.658646554522338,1.5257139851683175e-08
bucket_development_and_infrastructure_n_posts,both,0.0,RECOV,-4.966257272651587,0.9818637887048162,-5.057990048907511,4.236985388063543e-07
bucket_development_and_infrastructure_n_posts,both,0.0,Group Var,0.0,,,
bucket_domain_specific_and_industry_n_posts,aug,0.506,Intercept,32.83265336193013,77.8416839269201,0.4217875527044651,0.6731800919111806
bucket_domain_specific_and_industry_n_posts,aug,0.506,TIME,18.904429837761253,0.6341019064606821,29.812920675918885,2.6567892245025548e-195
bucket_domain_specific_and_industry_n_posts,aug,0.506,TRANS,-302.0194297191935,32.24960071931697,-9.365059504079035,7.600745157992643e-21
bucket_domain_specific_and_industry_n_posts,aug,0.506,RECOV,-15.888561680148428,1.7704723248268925,-8.974193754597055,2.8543452335407047e-19
bucket_domain_specific_and_industry_n_posts,aug,0.506,Group Var,1.2114519549163354,0.23174541391486972,5.227512098087753,1.718061599342737e-07
bucket_domain_specific_and_industry_n_posts,auto,0.634,Intercept,99.69682635974841,168.7067974513641,0.5909472994915316,0.5545557324612687
bucket_domain_specific_and_industry_n_posts,auto,0.634,TIME,7.697596658634256,1.0456191656981013,7.361759339496233,1.8150197885735367e-13
bucket_domain_specific_and_industry_n_posts,auto,0.634,TRANS,-126.78234742610344,55.642963007983916,-2.2784974158890874,0.022696958286599032
bucket_domain_specific_and_industry_n_posts,auto,0.634,RECOV,-4.151674963709796,2.7547871054605335,-1.5070765198081386,0.13179104452581686
bucket_domain_specific_and_industry_n_posts,auto,0.634,Group Var,2.119113299084082,1.5202116794949934,1.3939593595202746,0.16332987742225147
bucket_domain_specific_and_industry_n_posts,both,0.0,Intercept,1.479204502401322e-14,2356639621.4033036,6.276753089301379e-24,1.0
bucket_domain_specific_and_industry_n_posts,both,0.0,TIME,16.91886429962497,1.0103931061109162,16.744833468576434,6.176307403033136e-63
bucket_domain_specific_and_industry_n_posts,both,0.0,TRANS,-226.71712708104485,47.75203746590818,-4.747800075397955,2.0564115650202253e-06
bucket_domain_specific_and_industry_n_posts,both,0.0,RECOV,-5.261830847953274,2.6461294167894196,-1.988500945784245,0.046756314510029914
bucket_domain_specific_and_industry_n_posts,both,0.0,Group Var,0.0,,,
bucket_enterprise_and_operations_n_posts,aug,0.0,Intercept,1.627147203110093e-14,1378479682.80825,1.1803925900418463e-23,1.0
bucket_enterprise_and_operations_n_posts,aug,0.0,TIME,19.333966329601566,0.6952430764822051,27.808930406653857,3.382865476290511e-170
bucket_enterprise_and_operations_n_posts,aug,0.0,TRANS,-334.858214220962,35.26123100497413,-9.496498127751842,2.1706733551620977e-21
bucket_enterprise_and_operations_n_posts,aug,0.0,RECOV,-16.745996552301825,1.9417327901570227,-8.624253881476463,6.451186008952969e-18
bucket_enterprise_and_operations_n_posts,aug,0.0,Group Var,0.0,,,
bucket_enterprise_and_operations_n_posts,auto,0.532,Intercept,108.85939809044066,127.12319612669306,0.8563299335390341,0.39181530855449265
bucket_enterprise_and_operations_n_posts,auto,0.532,TIME,6.244136945447209,0.9660453225740165,6.463606623351561,1.0223643833048271e-10
bucket_enterprise_and_operations_n_posts,auto,0.532,TRANS,-159.11846740353707,51.4208753934044,-3.094433266376222,0.00197189289722092
bucket_enterprise_and_operations_n_posts,auto,0.532,RECOV,-2.052894080411841,2.545215991465249,-0.8065696928259577,0.41991444057737726
bucket_enterprise_and_operations_n_posts,auto,0.532,Group Var,1.3853082305601536,0.9975958826666257,1.388646700161946,0.16494020917925223
bucket_enterprise_and_operations_n_posts,both,0.0,Intercept,9.678397630138318e-15,2300466008.578212,4.2071465494593376e-24,1.0
bucket_enterprise_and_operations_n_posts,both,0.0,TIME,14.911363764905019,0.9863090541292983,15.118348252484198,1.2257881750573847e-51
bucket_enterprise_and_operations_n_posts,both,0.0,TRANS,-148.0117601578088,46.61380468739707,-3.1752773915454835,0.0014969332793121246
bucket_enterprise_and_operations_n_posts,both,0.0,RECOV,-5.715156424312385,2.583055432972028,-2.2125566301674775,0.0269282278750685
bucket_enterprise_and_operations_n_posts,both,0.0,Group Var,0.0,,,
