outcome,classification,icc,term,Value,Std.Error,t-value,p-value
cat_administrative_total_mentions,aug,0.0,Group Var,0.8432262582624045,0.16202049777396807,5.204441844381781,1.9458054577475555e-07
cat_administrative_total_mentions,auto,0.0,Intercept,5.831957204222417e-15,373144390.5830806,1.562922383774635e-23,1.0
cat_administrative_total_mentions,auto,0.0,TIME,0.6372753113070898,0.19761821739938032,3.224780183191189,0.0012606942702182795
cat_administrative_total_mentions,auto,0.0,TRANS,32.009668924328,10.50942938638832,3.045804652894525,0.002320585510197282
cat_administrative_total_mentions,auto,0.0,RECOV,-1.4027925331924644,0.5205580350001325,-2.694786054338989,0.0070433839840601505
cat_administrative_total_mentions,auto,0.0,Group Var,0.0,,,
cat_administrative_total_mentions,both,0.577,Intercept,9.067566700908154,10.344958975959429,0.8765203150616839,0.38074723737059724
cat_administrative_total_mentions,both,0.577,TIME,0.8814069996930656,0.0813535458794606,10.834278827858629,2.3682404438658574e-27
cat_administrative_total_mentions,both,0.577,TRANS,-6.997740678255322,3.8551596170907225,-1.815162372845183,0.06949896023044604
cat_administrative_total_mentions,both,0.577,RECOV,-0.6475958292236963,0.2129670658334138,-3.0408261798106193,0.0023592998988611856
cat_administrative_total_mentions,both,0.577,Group Var,1.4374660957544008,0.3659019815312879,3.9285551002994077,8.54577718374595e-05
cat_arm_hand_steadiness_total_mentions,aug,0.0,Intercept,1.8240875239456277e-16,78122979.35144503,2.334892421011959e-24,1.0
cat_arm_hand_steadiness_total_mentions,aug,0.0,TIME,0.07143427858541575,0.039401712760542516,1.812973944040096,0.06983584016429316
cat_arm_hand_steadiness_total_mentions,aug,0.0,TRANS,-3.7668020215217783,1.998369984021966,-1.8849372496781727,0.05943831026046301
cat_arm_hand_steadiness_total_mentions,aug,0.0,RECOV,-0.013580829910725359,0.11004438626358908,-0.12341229182009546,0.9017806240161204
cat_arm_hand_steadiness_total_mentions,aug,0.0,Group Var,0.0,,,
cat_arm_hand_steadiness_total_mentions,auto,,Intercept,0.0,,,
cat_arm_hand_steadiness_total_mentions,auto,,TIME,0.0,,,
cat_arm_hand_steadiness_total_mentions,auto,,TRANS,0.0,,,
cat_arm_hand_steadiness_total_mentions,auto,,RECOV,-0.0,,,
cat_arm_hand_steadiness_total_mentions,auto,,Group Var,1.0,,,
cat_arm_hand_steadiness_total_mentions,both,,Intercept,0.0,,,
cat_arm_hand_steadiness_total_mentions,both,,TIME,0.0,,,
cat_arm_hand_steadiness_total_mentions,both,,TRANS,0.0,,,
cat_arm_hand_steadiness_total_mentions,both,,RECOV,-0.0,,,
cat_arm_hand_steadiness_total_mentions,both,,Group Var,1.0,,,
cat_auditory_attention_total_mentions,aug,0.0,Intercept,1.1525538055335438e-19,229527.29976342843,5.021423624647133e-25,1.0
cat_auditory_attention_total_mentions,aug,0.0,TIME,0.00047646749742599065,0.00011576323395574982,4.1158792921085725,3.857061369887387e-05
cat_auditory_attention_total_mentions,aug,0.0,TRANS,-0.0023430877337431728,0.005871261825504908,-0.399077370994552,0.6898361955200502
cat_auditory_attention_total_mentions,aug,0.0,RECOV,-0.0006670518565811756,0.00032331320493524053,-2.063175417517468,0.03909596482145678
cat_auditory_attention_total_mentions,aug,0.0,Group Var,0.0,,,
cat_auditory_attention_total_mentions,auto,,Intercept,0.0,,,
cat_auditory_attention_total_mentions,auto,,TIME,0.0,,,
cat_auditory_attention_total_mentions,auto,,TRANS,0.0,,,
cat_auditory_attention_total_mentions,auto,,RECOV,-0.0,,,
cat_auditory_attention_total_mentions,auto,,Group Var,1.0,,,
cat_auditory_attention_total_mentions,both,0.0,Intercept,1.040799856130205e-19,85361.73881326562,1.2192814609915839e-24,1.0
cat_auditory_attention_total_mentions,both,0.0,TIME,4.23850530325478e-05,3.659826120177241e-05,1.1581165782404752,0.2468164654876872
cat_auditory_attention_total_mentions,both,0.0,TRANS,-0.0016015356580258637,0.001729664948745486,-0.9259224794879762,0.3544862680666232
cat_auditory_attention_total_mentions,both,0.0,RECOV,-1.7851363841367607e-05,9.58475814845097e-05,-0.18624741036634956,0.8522507462290805
cat_auditory_attention_total_mentions,both,0.0,Group Var,0.0,,,
cat_biology_total_mentions,aug,0.562,Intercept,0.25883575798684044,1.4113380381541503,0.18339742215505261,0.8544861983874292
cat_biology_total_mentions,aug,0.562,TIME,0.1239203818911489,0.011195447848952307,11.068818645137597,1.7772803735683693e-28
cat_biology_total_mentions,aug,0.562,TRANS,-2.590094392177054,0.5693255689958192,-4.549408165077642,5.379700525288291e-06
cat_biology_total_mentions,aug,0.562,RECOV,-0.11067875593991415,0.031252211003324426,-3.5414696236416936,0.00039790467177376756
cat_biology_total_mentions,aug,0.562,Group Var,1.2817050776686871,0.2446998565334113,5.237866077349675,1.6244386529916733e-07
cat_biology_total_mentions,auto,0.0,Intercept,9.31419591343917e-18,2041413.7683863947,4.5626203064170756e-24,1.0
cat_biology_total_mentions,auto,0.0,TIME,0.001113685617032012,0.001081137918896974,1.0301050380031482,0.3029607005138202
cat_biology_total_mentions,auto,0.0,TRANS,0.0507277145086662,0.05749542104527757,0.8822913822775241,0.377619255482761
cat_biology_total_mentions,auto,0.0,RECOV,-0.006134967024147249,0.002847890432529052,-2.154214556175579,0.03122334985663814
cat_biology_total_mentions,auto,0.0,Group Var,0.0,,,
cat_biology_total_mentions,both,0.541,Intercept,0.5519771612643569,0.5642618021964787,0.9782288276748455,0.32796116168441214
cat_biology_total_mentions,both,0.541,TIME,0.015416916425704374,0.004857452362202688,3.17386878472923,0.0015042167586074798
cat_biology_total_mentions,both,0.541,TRANS,0.2931059012371563,0.2303101476571644,1.2726573458390056,0.20313965972517511
cat_biology_total_mentions,both,0.541,RECOV,-0.0337659265627932,0.01271509486707452,-2.6555780287750257,0.0079172614723861
cat_biology_total_mentions,both,0.541,Group Var,1.1866613997049207,0.30336444187752426,3.9116693847197994,9.166033513259764e-05
cat_building_and_construction_total_mentions,aug,0.657,Intercept,17.37091148083479,36.36461619180704,0.4776871943102884,0.6328728600614402
cat_building_and_construction_total_mentions,aug,0.657,TIME,4.956575268096699,0.22694077868946488,21.840831324893987,9.501078741582014e-106
cat_building_and_construction_total_mentions,aug,0.657,TRANS,-63.102903924079726,11.528862512763267,-5.473471806452748,4.4130312011552106e-08
cat_building_and_construction_total_mentions,aug,0.657,RECOV,-4.238495420151002,0.633642438746269,-6.689096501391747,2.2455262566718328e-11
cat_building_and_construction_total_mentions,aug,0.657,Group Var,2.1184095382018073,0.4031338090155676,5.254854568945374,1.4814148504957595e-07
cat_building_and_construction_total_mentions,auto,0.0,Intercept,-5.79878144991394e-15,348198050.5381863,-1.6653687293628303e-23,1.0
cat_building_and_construction_total_mentions,auto,0.0,TIME,1.117199674611195,0.18440657232384464,6.058350635405937,1.3752436339540947e-09
cat_building_and_construction_total_mentions,auto,0.0,TRANS,-32.09882497676911,9.806827911551807,-3.2731098441075708,0.001063711307029853
cat_building_and_construction_total_mentions,auto,0.0,RECOV,-0.7804826040791362,0.4857564459050292,-1.6067364842168852,0.108112186627918
cat_building_and_construction_total_mentions,auto,0.0,Group Var,0.0,,,
cat_building_and_construction_total_mentions,both,0.0,Intercept,4.69261522855149e-15,893073387.7302344,5.254456456795644e-24,1.0
cat_building_and_construction_total_mentions,both,0.0,TIME,5.163422424491029,0.3828991017627149,13.485073223522043,1.914753044903044e-41
cat_building_and_construction_total_mentions,both,0.0,TRANS,-71.94231069269284,18.096137179135305,-3.9755617445054368,7.021332343862533e-05
cat_building_and_construction_total_mentions,both,0.0,RECOV,-1.4120324926881658,1.0027785925187631,-1.4081199012649894,0.15909556899354038
cat_building_and_construction_total_mentions,both,0.0,Group Var,0.0,,,
cat_business_function_specific_software_total_mentions,aug,0.581,Intercept,38.40496881126643,44.363607471486034,0.8656863361698117,0.3866621951220438
cat_business_function_specific_software_total_mentions,aug,0.581,TIME,8.050352229592908,0.32073118190065664,25.099998640252032,4.973490385781041e-139
cat_business_function_specific_software_total_mentions,aug,0.581,TRANS,-152.3193814407296,16.302696255615245,-9.34320182701467,9.346406647663294e-21
cat_business_function_specific_software_total_mentions,aug,0.581,RECOV,-6.261365096187862,0.895514277070284,-6.9919210184701965,2.7114752467586457e-12
cat_business_function_specific_software_total_mentions,aug,0.581,Group Var,1.5588093881280118,0.2973310632155077,5.242672498696094,1.58267311844427e-07
cat_business_function_specific_software_total_mentions,auto,0.0,Intercept,66.90289114871983,64.35997784879551,1.0395107858162806,0.29856724446140526
cat_business_function_specific_software_total_mentions,auto,0.0,TIME,2.2402607270223167,0.5606073950108393,3.996131244360416,6.438604771742227e-05
cat_business_function_specific_software_total_mentions,auto,0.0,TRANS,-113.96865474324439,29.855498948658138,-3.8173421566068564,0.00013489703425592932
cat_business_function_specific_software_total_mentions,auto,0.0,RECOV,-0.864751246162879,1.4772886635902227,-0.5853637596197975,0.5583031513067364
cat_business_function_specific_software_total_mentions,auto,0.0,Group Var,1.0366018730263515,0.7491395299364259,1.3837233674137055,0.16644317563621636
cat_business_function_specific_software_total_mentions,both,0.0,Intercept,7.70976728570841e-15,2289603097.716324,3.3672942237884896e-24,1.0
cat_business_function_specific_software_total_mentions,both,0.0,TIME,11.20466002786063,0.9816516554555835,11.414089677932198,3.5560757858106974e-30
cat_business_function_specific_software_total_mentions,both,0.0,TRANS,-117.97078843448384,46.39369206527426,-2.5428195770343773,0.010996199312377327
cat_business_function_specific_software_total_mentions,both,0.0,RECOV,-3.364192549617396,2.570858121290371,-1.3085874019095356,0.19067415063973558
cat_business_function_specific_software_total_mentions,both,0.0,Group Var,0.0,,,
cat_category_flexibility_total_mentions,aug,0.0,Intercept,4.449118170479348e-20,104076.54142052717,4.274852055760033e-25,1.0
cat_category_flexibility_total_mentions,aug,0.0,TIME,7.426134142405462e-05,5.249152073059621e-05,1.41473023433991,0.15714760614231937
cat_category_flexibility_total_mentions,aug,0.0,TRANS,-0.0009139820960444002,0.002662256843533366,-0.34331101383567364,0.7313644959366434
cat_category_flexibility_total_mentions,aug,0.0,RECOV,-9.984350663549743e-05,0.00014660269257699623,-0.6810482459799249,0.4958409630442543
cat_category_flexibility_total_mentions,aug,0.0,Group Var,0.0,,,
cat_category_flexibility_total_mentions,auto,,Intercept,0.0,,,
cat_category_flexibility_total_mentions,auto,,TIME,0.0,,,
cat_category_flexibility_total_mentions,auto,,TRANS,0.0,,,
cat_category_flexibility_total_mentions,auto,,RECOV,-0.0,,,
cat_category_flexibility_total_mentions,auto,,Group Var,1.0,,,
cat_category_flexibility_total_mentions,both,0.0,Intercept,4.967112829807376e-20,209862.8476113993,2.366837621018525e-25,1.0
cat_category_flexibility_total_mentions,both,0.0,TIME,8.762850811656591e-05,8.997725936946527e-05,0.9738961681055999,0.3301080965545464
cat_category_flexibility_total_mentions,both,0.0,TRANS,-0.000756912394636408,0.004252401797383982,-0.17799644311646418,0.8587257691185068
cat_category_flexibility_total_mentions,both,0.0,RECOV,-0.0002173350909837202,0.00023564241622358911,-0.9223088714957921,0.35636748786265215
cat_category_flexibility_total_mentions,both,0.0,Group Var,0.0,,,
cat_chemistry_total_mentions,aug,0.644,Intercept,1.2601948192011159,3.2913924147843328,0.3828758957882236,0.7018117844080302
cat_chemistry_total_mentions,aug,0.644,TIME,0.45243198296847065,0.02141885202197355,21.12307337967141,4.881358579437012e-99
cat_chemistry_total_mentions,aug,0.644,TRANS,-7.9449160414054765,1.0882608230354387,-7.300562395736224,2.8656735966498027e-13
cat_chemistry_total_mentions,aug,0.644,RECOV,-0.4205527533627625,0.0598022319290105,-7.0323922669305805,2.030220564722979e-12
cat_chemistry_total_mentions,aug,0.644,Group Var,1.9420271785580803,0.3695381693971609,5.255281698575738,1.4779807115358206e-07
cat_chemistry_total_mentions,auto,0.0,Intercept,-5.3528356181208055e-17,7671312.424616954,-6.977731217078001e-24,1.0
cat_chemistry_total_mentions,auto,0.0,TIME,0.004066763498282387,0.004062746552608264,1.0009887266217836,0.31683225861464814
cat_chemistry_total_mentions,auto,0.0,TRANS,-0.295361855573627,0.21605876508408886,-1.367044079228509,0.17161148957448658
cat_chemistry_total_mentions,auto,0.0,RECOV,0.0002938857495253574,0.01070192510569601,0.027461017211654674,0.9780920318712022
cat_chemistry_total_mentions,auto,0.0,Group Var,0.0,,,
cat_chemistry_total_mentions,both,0.636,Intercept,3.236701406339343,2.7003580229168955,1.1986193604221027,0.23067598660517463
cat_chemistry_total_mentions,both,0.636,TIME,0.06957169308568054,0.01937264408725794,3.591233740335954,0.00032911629980514437
cat_chemistry_total_mentions,both,0.636,TRANS,-2.3408668853174497,0.9175980106135285,-2.551081037928895,0.01073893525155928
cat_chemistry_total_mentions,both,0.636,RECOV,-0.04163308019715888,0.050717958364329234,-0.8208745292562901,0.4117177406801015
cat_chemistry_total_mentions,both,0.636,Group Var,1.7430540604596236,0.4435546439962903,3.9297391743106216,8.503805407994904e-05
cat_communications_and_media_total_mentions,aug,0.0,Intercept,1.6503816540969476e-16,72883101.03813444,2.2644229328735924e-24,1.0
cat_communications_and_media_total_mentions,aug,0.0,TIME,0.376115012363977,0.036758954100859616,10.231929105817008,1.4264906767454653e-24
cat_communications_and_media_total_mentions,aug,0.0,TRANS,-3.378169847029362,1.8643349583716822,-1.811997265759512,0.06998661898641428
cat_communications_and_media_total_mentions,aug,0.0,RECOV,-0.16177080781021072,0.10266346968986029,-1.5757387539979886,0.11508602227783296
cat_communications_and_media_total_mentions,aug,0.0,Group Var,0.0,,,
cat_communications_and_media_total_mentions,auto,0.0,Intercept,-4.716014215614548e-16,21408120.542556673,-2.2029090345598997e-23,1.0
cat_communications_and_media_total_mentions,auto,0.0,TIME,0.06673537081878556,0.01133779503660837,5.886097835011579,3.9542029651797275e-09
cat_communications_and_media_total_mentions,auto,0.0,TRANS,-2.609368232126017,0.602949251858565,-4.327674715712396,1.5069179911771273e-05
cat_communications_and_media_total_mentions,auto,0.0,RECOV,-0.0591666898318101,0.029865567978297206,-1.9811004389672253,0.047580011083865316
cat_communications_and_media_total_mentions,auto,0.0,Group Var,0.0,,,
cat_communications_and_media_total_mentions,both,0.0,Intercept,1.3041448225055696e-15,174180049.4235472,7.48733753849345e-24,1.0
cat_communications_and_media_total_mentions,both,0.0,TIME,0.993689251231942,0.0746785039007424,13.306228691360586,2.1296311536022226e-40
cat_communications_and_media_total_mentions,both,0.0,TRANS,-20.027841514420782,3.5293696033737176,-5.674622883156303,1.3899451253164024e-08
cat_communications_and_media_total_mentions,both,0.0,RECOV,-0.5145462692613998,0.1955763403158903,-2.630922883771712,0.00851533557544488
cat_communications_and_media_total_mentions,both,0.0,Group Var,0.0,,,
cat_complex_problem_solving_total_mentions,aug,0.0,Intercept,0.16120423319643953,1.1091189213442902,0.14534440815512772,0.8844389543178506
cat_complex_problem_solving_total_mentions,aug,0.0,TIME,0.2552739625447187,0.013618949368010716,18.744027578538965,2.1659509711812214e-78
cat_complex_problem_solving_total_mentions,aug,0.0,TRANS,-2.75555329841619,0.695219588135801,-3.963572582592326,7.383640036271085e-05
cat_complex_problem_solving_total_mentions,aug,0.0,RECOV,-0.27936380329202654,0.038022296931995,-7.347367882368713,2.0214793947448416e-13
cat_complex_problem_solving_total_mentions,aug,0.0,Group Var,0.4897049995765682,0.09553454348606243,5.125946926705224,2.9604600006809817e-07
cat_complex_problem_solving_total_mentions,auto,0.242,Intercept,-4.266968900716732e-16,26520460.246949553,-1.6089347096483852e-23,1.0
cat_complex_problem_solving_total_mentions,auto,0.242,TIME,0.06676736994846033,0.014045303134327593,4.753715125256124,1.997123875496205e-06
cat_complex_problem_solving_total_mentions,auto,0.242,TRANS,-2.3622811012335063,0.7469358009758935,-3.1626293694145025,0.0015635124836985335
cat_complex_problem_solving_total_mentions,auto,0.242,RECOV,-0.0652437074542393,0.03699757793994605,-1.763458882636641,0.07782312623975825
cat_complex_problem_solving_total_mentions,auto,0.242,Group Var,0.0,,,
cat_complex_problem_solving_total_mentions,both,0.0,Intercept,1.2025587858258878e-16,81728875.89652938,1.4714001295556233e-24,1.0
cat_complex_problem_solving_total_mentions,both,0.0,TIME,0.32483632859570977,0.03504069609373498,9.270259007605391,1.8569444337056428e-20
cat_complex_problem_solving_total_mentions,both,0.0,TRANS,-1.8260971320137163,1.6560530971356935,-1.102680303652178,0.2701660231874876
cat_complex_problem_solving_total_mentions,both,0.0,RECOV,-0.2603711097991901,0.09176845740298596,-2.837261485782784,0.004550232971804297
cat_complex_problem_solving_total_mentions,both,0.0,Group Var,0.0,,,
cat_computer_game_or_entertainment_software_total_mentions,aug,0.0,Intercept,3.367473090866953e-19,136512.96719426644,2.4667789149105732e-24,1.0
cat_computer_game_or_entertainment_software_total_mentions,aug,0.0,TIME,0.00016677062647747553,6.885099321776387e-05,2.422196379215746,0.0154270112674766
cat_computer_game_or_entertainment_software_total_mentions,aug,0.0,TRANS,-0.006950435735578463,0.003491974043175702,-1.990403035544198,0.04654655579038919
cat_computer_game_or_entertainment_software_total_mentions,aug,0.0,RECOV,-2.593075168578281e-05,0.0001922927903752131,-0.13485035832693043,0.8927301892454907
cat_computer_game_or_entertainment_software_total_mentions,aug,0.0,Group Var,0.0,,,
cat_computer_game_or_entertainment_software_total_mentions,auto,0.03,Intercept,8.571410397947292e-19,0.01119405659705757,7.657108326752915e-17,0.9999999999999999
cat_computer_game_or_entertainment_software_total_mentions,auto,0.03,TIME,9.468653324275943e-05,0.00034966977871881533,0.27078843813637377,0.7865537528008668
cat_computer_game_or_entertainment_software_total_mentions,auto,0.03,TRANS,0.004673618423633819,0.019603026835818185,0.2384131013428138,0.811560706957246
cat_computer_game_or_entertainment_software_total_mentions,auto,0.03,RECOV,-0.0005133420980331161,0.0009485113674404298,-0.5412081664538996,0.5883641092831727
cat_computer_game_or_entertainment_software_total_mentions,auto,0.03,Group Var,1.232595164407831e-32,0.005022978753495834,2.4539127575444824e-30,1.0
cat_computer_game_or_entertainment_software_total_mentions,both,0.0,Intercept,2.4992291635989036e-18,1088276.6750386711,2.2965016350369683e-24,1.0
cat_computer_game_or_entertainment_software_total_mentions,both,0.0,TIME,0.0007555219955073013,0.00046659117499926153,1.6192376452651447,0.10539614111899039
cat_computer_game_or_entertainment_software_total_mentions,both,0.0,TRANS,-0.038482922878573175,0.022051495734751177,-1.7451388940446133,0.08096069475418184
cat_computer_game_or_entertainment_software_total_mentions,both,0.0,RECOV,8.530885567653324e-05,0.0012219606669053725,0.06981309463305294,0.9443424245992683
cat_computer_game_or_entertainment_software_total_mentions,both,0.0,Group Var,0.0,,,
cat_computers_and_electronics_total_mentions,aug,0.0,Intercept,5.232767071121799e-17,50132376.018060386,1.0437899590549376e-24,1.0
cat_computers_and_electronics_total_mentions,aug,0.0,TIME,0.4135290196011967,0.02528451290856446,16.355032074243546,4.0049750263277745e-60
cat_computers_and_electronics_total_mentions,aug,0.0,TRANS,-1.0475547228641862,1.2823760216761562,-0.8168857691950275,0.4139937110566049
cat_computers_and_electronics_total_mentions,aug,0.0,RECOV,-0.6709392284267484,0.07061669430226213,-9.501141834180357,2.076012732617907e-21
cat_computers_and_electronics_total_mentions,aug,0.0,Group Var,0.0,,,
cat_computers_and_electronics_total_mentions,auto,0.0,Intercept,-8.567161997863287e-16,50374486.276646,-1.7006946633290212e-23,1.0
cat_computers_and_electronics_total_mentions,auto,0.0,TIME,0.01826046318044705,0.026678455931883737,0.6844647691406966,0.49368172893943274
cat_computers_and_electronics_total_mentions,auto,0.0,TRANS,-4.666404409576234,1.418772785443028,-3.289042796319987,0.0010052873669993724
cat_computers_and_electronics_total_mentions,auto,0.0,RECOV,0.5952859407942707,0.07027532572400676,8.470767437381156,2.4378152358033342e-17
cat_computers_and_electronics_total_mentions,auto,0.0,Group Var,0.0,,,
cat_computers_and_electronics_total_mentions,both,0.71,Intercept,9.107753519254642,15.90568213910601,0.5726100546711006,0.5669087502919877
cat_computers_and_electronics_total_mentions,both,0.71,TIME,0.5886744956630773,0.09624789813173824,6.11623222002558,9.581367513367635e-10
cat_computers_and_electronics_total_mentions,both,0.71,TRANS,-6.782202855073259,4.555843658899529,-1.4886820889528747,0.13657110368370565
cat_computers_and_electronics_total_mentions,both,0.71,RECOV,-0.46790746165357705,0.25200288380583524,-1.8567543933905666,0.06334610495060802
cat_computers_and_electronics_total_mentions,both,0.71,Group Var,2.481651055074977,0.6299092886991466,3.9396959206617566,8.158495192102102e-05
cat_content_authoring_and_editing_software_total_mentions,aug,0.56,Intercept,20.218188591901832,48.21075284450212,0.4193709369590872,0.6749450608742547
cat_content_authoring_and_editing_software_total_mentions,aug,0.56,TIME,9.27646481954324,0.3570928894986553,25.977736024279395,8.839999221976266e-149
cat_content_authoring_and_editing_software_total_mentions,aug,0.56,TRANS,-162.49650005187837,18.151929548631813,-8.952023508934698,3.4902460523804574e-19
cat_content_authoring_and_editing_software_total_mentions,aug,0.56,RECOV,-8.096882158021772,0.9971065923454294,-8.120377721077944,4.647350012227899e-16
cat_content_authoring_and_editing_software_total_mentions,aug,0.56,Group Var,1.4816239045420594,0.2827689813250105,5.239697429326956,1.6084009025834207e-07
cat_content_authoring_and_editing_software_total_mentions,auto,0.54,Intercept,130.32468609117237,125.57374798296064,1.0378338481133524,0.2993474155022554
cat_content_authoring_and_editing_software_total_mentions,auto,0.54,TIME,2.9669623928293727,0.9748663889155431,3.0434554176494575,0.0023387809253876215
cat_content_authoring_and_editing_software_total_mentions,auto,0.54,TRANS,-193.53063814357216,51.90158091128209,-3.728800447801071,0.00019239342758928964
cat_content_authoring_and_editing_software_total_mentions,auto,0.54,RECOV,-1.8241727437300448,2.568961691044564,-0.7100817229346534,0.4776534595774633
cat_content_authoring_and_editing_software_total_mentions,auto,0.54,Group Var,1.3237745597082653,0.9535495462221447,1.3882598601749747,0.1650579303107046
